"","vversion","vdsetno","self_report_turnout","validated_turnout","misreport","campaign_interest","pid_strength","white","black","other_race","female","age","agesquared","married","educ_years","educ_summary","fam_income","church_attendance","county_stability","house_stability","civic_duty","int_eff_1","int_eff_2","int_eff_3","int_eff_4","int_eff_scale","ext_eff_1","ext_eff_2","ext_eff_3","ext_eff_4","ext_eff_scale","post_int_date","post_int_days","alone_pre","cooperative_pre","suspicion_pre","suspicion_post","sincerity_pre","report_income_correctly","refusal_conversion","total_calls","refuse_initially","break_appts","refused_fam_income","trust_in_govt"
"1498",1,"1988.TV",NA,NA,NA,2,2,0,1,0,0,30,900,1,12,2,16,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,0,2,1,0,7,0,1,0,NA
"1499",1,"1988.TV",1,1,0,2,0,1,0,0,0,40,1600,1,17,6,20,2,13,4,NA,4,4,4,4,1.75686633586884,4,2,1,1,0.360632300376892,1119,11,0,4,0,0,2,1,0,5,0,0,0,1
"1500",1,"1988.TV",1,1,0,2,1,1,0,0,0,32,1024,1,16,4,NA,NA,12,5,NA,1,3,0,2,-0.318157970905304,2,3,2,1,0.554257929325104,1115,7,1,3,1,NA,2,0,0,7,NA,NA,1,2
"1501",1,"1988.TV",1,0,1,0,2,0,0,1,1,28,784,0,14,5,20,0,15,3,NA,0,0,0,0,-1.53941762447357,3,3,2,2,1.13059043884277,1115,7,1,4,1,0,2,1,0,7,0,1,0,1
"1502",1,"1988.TV",1,0,1,0,3,0,1,0,1,36,1296,0,14,4,16,3,7,7,NA,4,4,3,3,1.34890449047089,4,0,2,0,-0.0855982676148415,1212,34,1,4,0,0,2,1,0,9,0,0,0,1
"1503",1,"1988.TV",0,NA,NA,1,0,1,0,0,0,46,2116,0,16,3,18,1,10,10,4,3,1,1,1,-0.262501090764999,1,1,1,1,-0.368999660015106,1205,27,0,3,0,0,2,1,0,1,0,0,0,1
"1504",1,"1988.TV",1,NA,NA,2,1,1,0,0,0,25,625,0,12,2,14,1,2,2,4,2,1,1,1,-0.488923847675323,2,3,2,1,0.554257929325104,1120,12,1,4,0,0,2,1,0,3,0,0,0,1
"1505",1,"1988.TV",1,1,0,1,1,1,0,0,0,53,2809,1,16,5,20,1,15,15,NA,3,3,2,3,0.737722396850586,3,1,0,0,-0.763554513454437,1129,21,0,4,0,0,2,1,0,2,0,0,0,1
"1506",1,"1988.TV",0,0,0,1,1,0,1,0,0,59,3481,0,11,1,19,1,15,8,NA,4,4,3,4,1.56179344654083,4,4,2,2,1.50599372386932,1116,8,1,4,0,0,2,1,0,9,0,0,0,3
"1507",1,"1988.TV",1,1,0,2,3,0,1,0,1,72,5184,0,11,1,10,4,15,15,NA,3,4,1,1,0.306557953357697,3,2,1,2,0.582736015319824,1210,32,1,4,0,0,2,1,0,13,0,0,0,1
"1508",1,"1988.TV",1,0,1,1,3,1,0,0,0,38,1444,1,10,1,13,1,15,0,4,3,3,0,0,-0.291090250015259,3,1,1,1,-0.0147709958255291,101,54,0,3,0,0,2,1,0,6,0,0,0,1
"1509",1,"1988.TV",1,1,0,1,2,1,0,0,1,73,5329,1,12,2,4,2,15,15,4,1,0,0,0,-1.31299483776093,2,1,2,1,0.157680064439774,1114,6,1,2,1,0,2,1,0,1,0,0,0,2
"1510",1,"1988.TV",1,1,0,1,2,0,0,1,1,53,2809,1,12,2,10,0,6,6,4,3,2,1,2,0.140074193477631,3,1,2,0,-0.0644236877560616,1129,21,0,4,0,0,1,1,0,6,0,2,0,1
"1511",1,"1988.TV",NA,NA,NA,2,3,0,1,0,1,34,1156,0,12,2,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,NA,2,1,0,10,NA,NA,0,NA
"1512",1,"1988.TV",1,1,0,1,3,1,0,0,0,63,3969,1,16,5,20,3,15,15,NA,4,2,2,3,0.774458825588226,3,1,0,0,-0.763554513454437,1110,2,0,4,0,0,2,1,0,2,0,0,0,1
"1513",1,"1988.TV",NA,NA,NA,0,2,1,0,0,1,38,1444,1,16,5,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,2,1,0,7,1,0,0,NA
"1514",1,"1988.TV",0,0,0,0,0,1,0,0,1,68,4624,0,10,1,NA,2,11,3,4,0,0,0,0,-1.53941762447357,0,0,0,0,-1.49318647384644,1128,20,0,4,1,0,1,0,0,4,0,0,1,1
"1515",1,"1988.TV",0,0,0,0,NA,0,1,0,1,69,4761,0,3,0,NA,4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1113,5,0,0,2,1,1,0,0,1,0,0,1,NA
"1516",1,"1988.TV",1,1,0,2,1,1,0,0,0,40,1600,0,11,1,1,4,0,0,4,1,0,0,2,-0.887217044830322,1,1,0,1,-0.718565106391907,1112,4,1,3,0,0,2,1,0,5,1,0,0,1
"1517",1,"1988.TV",1,1,0,2,1,1,0,0,1,29,841,0,14,3,20,1,4,4,NA,3,2,2,0,-0.0906306877732277,4,3,0,2,0.608573853969574,1218,40,1,4,0,0,2,1,0,18,0,2,0,2
"1518",1,"1988.TV",0,0,0,0,3,1,0,0,1,33,1089,1,10,1,12,0,15,1,NA,3,3,2,1,0.311944544315338,3,0,2,1,0.136505499482155,1208,30,1,3,2,0,2,1,0,9,0,0,0,1
"1519",1,"1988.TV",1,1,0,2,3,1,0,0,1,52,2704,0,16,5,3,2,15,11,NA,3,3,3,3,0.932795345783234,4,4,2,2,1.50599372386932,1115,7,0,4,0,0,2,1,0,1,0,0,0,2
"1520",1,"1988.TV",1,1,0,2,0,1,0,0,0,57,3249,1,11,1,10,1,15,15,NA,3,1,3,1,0.127644792199135,1,3,1,1,0.0275781564414501,1111,3,0,3,0,0,2,1,0,1,0,0,0,1
"1521",1,"1988.TV",0,0,0,0,1,1,0,0,1,34,1156,1,12,2,18,1,15,10,NA,1,0,0,1,-1.10010588169098,1,2,2,1,0.178854644298553,1207,29,0,3,0,0,2,1,0,2,0,0,0,1
"1522",1,"1988.TV",1,1,0,1,3,0,1,0,1,29,841,1,13,NA,16,3,15,2,4,2,2,2,1,-0.104164570569992,4,1,0,0,-0.586440205574036,1112,4,0,4,0,0,2,1,0,1,0,0,0,2
"1523",1,"1988.TV",NA,NA,NA,1,2,1,0,0,0,39,1521,1,12,2,9,1,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,2,1,0,3,1,0,0,NA
"1524",1,"1988.TV",1,1,0,0,3,1,0,0,1,67,4489,0,12,2,3,1,15,15,4,2,2,2,3,0.321613252162933,1,2,2,1,0.178854644298553,1201,23,1,4,1,0,2,1,0,2,0,0,0,0
"1525",1,"1988.TV",0,NA,NA,1,3,1,0,0,0,69,4761,0,5,0,8,4,15,10,4,2,3,2,2,0.298410683870316,0,0,1,0,-1.14362108707428,1116,8,1,3,1,0,2,1,0,1,0,0,0,0
"1526",1,"1988.TV",1,0,1,2,2,1,0,0,1,55,3025,1,14,4,19,2,15,15,4,2,1,2,2,-0.0809620022773743,1,0,1,1,-0.56728857755661,1215,37,0,4,0,0,2,1,0,3,0,0,0,1
"1527",1,"1988.TV",0,0,0,1,1,1,0,0,1,25,625,0,12,2,0,1,0,1,4,2,3,2,2,0.298410683870316,3,3,1,1,0.381806880235672,1114,6,0,4,0,0,1,NA,0,2,0,0,0,2
"1528",1,"1988.TV",1,1,0,2,1,1,0,0,1,72,5184,0,12,2,3,1,15,15,NA,4,4,3,4,1.56179344654083,0,0,0,0,-1.49318647384644,1111,3,1,4,0,0,2,1,0,1,0,0,0,3
"1529",1,"1988.TV",1,1,0,1,0,1,0,0,1,58,3364,0,10,NA,3,4,15,8,NA,3,0,0,0,-0.860149264335632,4,1,0,1,-0.187222078442574,1122,14,0,3,0,0,2,1,0,2,0,1,0,2
"1530",1,"1988.TV",0,0,0,1,0,1,0,0,1,38,1444,1,12,2,4,3,10,5,4,3,1,1,0,-0.475389987230301,1,3,1,0,-0.371639937162399,1122,14,0,4,0,0,2,1,0,2,0,1,0,1
"1531",1,"1988.TV",1,NA,NA,1,2,1,0,0,0,23,529,1,16,5,10,1,0,0,NA,3,1,1,3,0.163276746869087,4,4,0,1,0.407644718885422,1114,6,1,4,0,0,2,1,0,2,0,0,0,1
"1532",1,"1988.TV",NA,NA,NA,2,3,1,0,0,0,80,6400,1,5,0,NA,2,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,2,0,0,2,NA,NA,1,NA
"1533",1,"1988.TV",0,0,0,1,0,1,0,0,1,28,784,0,12,2,2,0,3,0,4,2,2,1,1,-0.29923751950264,4,1,1,1,0.162343338131905,1205,27,0,4,0,0,2,1,0,6,0,0,0,1
"1534",1,"1988.TV",1,1,0,1,2,1,0,0,1,26,676,1,14,3,19,1,7,4,NA,2,1,1,1,-0.488923847675323,1,2,2,0,-0.220363453030586,1120,12,0,4,0,0,2,1,0,2,0,0,0,1
"1535",1,"1988.TV",1,1,0,2,2,1,0,0,1,45,2025,1,14,4,11,1,0,0,4,4,4,2,3,1.15383148193359,4,1,0,0,-0.586440205574036,1114,6,0,4,0,0,2,1,0,3,0,0,0,2
"1536",1,"1988.TV",1,1,0,0,3,1,0,0,0,68,4624,1,10,1,8,0,15,15,4,3,1,1,3,0.163276746869087,0,0,1,0,-1.14362108707428,1116,8,0,4,0,0,2,1,0,1,0,0,0,2
"1537",1,"1988.TV",1,1,0,0,2,1,0,0,0,28,784,1,13,3,15,4,15,5,NA,1,0,0,1,-1.10010588169098,1,2,1,1,-0.170710772275925,1117,9,0,4,0,0,2,1,0,2,0,0,0,1
"1538",1,"1988.TV",1,1,0,2,3,1,0,0,1,86,7396,0,14,3,NA,1,15,15,4,3,3,1,3,0.542649447917938,1,2,2,0,-0.220363453030586,1109,1,1,3,0,0,2,0,0,1,0,0,1,1
"1539",1,"1988.TV",1,1,0,2,2,1,0,0,0,77,5929,1,12,2,11,1,15,15,0,4,1,3,2,0.566956460475922,1,3,1,0,-0.371639937162399,1112,4,0,3,0,0,2,1,0,2,0,0,0,1
"1540",1,"1988.TV",1,1,0,1,1,0,0,1,1,29,841,0,15,4,2,4,4,2,NA,3,4,0,0,-0.101403884589672,4,3,2,0,0.509268462657928,1204,26,0,3,0,0,2,1,0,14,0,2,0,0
"1541",1,"1988.TV",1,1,0,1,2,1,0,0,0,50,2500,1,17,6,19,4,15,15,4,2,2,3,2,0.303797274827957,3,3,1,1,0.381806880235672,1111,3,1,4,0,0,2,1,0,1,0,0,0,2
"1542",1,"1988.TV",1,1,0,1,3,1,0,0,0,32,1024,1,12,2,14,1,15,0,4,3,0,2,2,-0.0442255698144436,4,4,2,1,1.10677552223206,1215,37,0,3,0,0,2,1,0,6,0,0,0,1
"1543",1,"1988.TV",1,1,0,1,0,1,0,0,0,24,576,0,12,2,13,NA,9,9,NA,3,1,1,2,-0.0496121682226658,2,3,2,1,0.554257929325104,1122,14,0,4,0,0,2,1,0,6,0,NA,0,2
"1544",1,"1988.TV",1,0,1,2,3,1,0,0,0,61,3721,1,8,0,15,4,15,15,NA,0,0,1,1,-1.13145577907562,1,1,1,1,-0.368999660015106,1122,14,1,4,0,0,2,1,0,6,0,0,0,2
"1545",1,"1988.TV",1,1,0,1,2,1,0,0,1,52,2704,0,16,5,16,3,15,15,NA,3,1,1,2,-0.0496121682226658,4,4,1,1,0.7572101354599,1117,9,1,4,0,0,2,1,0,4,0,0,0,2
"1546",1,"1988.TV",NA,NA,NA,0,0,1,0,0,0,18,324,0,12,2,NA,0,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,2,0,0,11,0,NA,1,NA
"1547",1,"1988.TV",1,1,0,1,2,1,0,0,0,26,676,1,13,3,16,1,0,1,4,1,1,3,1,-0.325200766324997,4,0,1,0,-0.435163676738739,1205,27,1,4,0,0,2,1,0,1,0,0,0,1
"1548",1,"1988.TV",NA,NA,NA,1,1,1,0,0,0,33,1089,1,16,5,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,1,0,1,3,1,0,1,NA
"1549",1,"1988.TV",1,0,1,0,1,1,0,0,0,49,2401,0,14,4,NA,0,14,14,4,3,1,3,3,0.553422629833221,4,0,0,1,-0.385510981082916,1115,7,1,4,0,0,2,1,0,2,0,0,1,1
"1550",1,"1988.TV",NA,NA,NA,0,2,1,0,0,0,51,2601,1,10,1,18,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,2,1,0,10,1,0,0,NA
"1551",1,"1988.TV",1,1,0,1,2,1,0,0,1,58,3364,0,14,3,11,1,15,15,4,3,1,1,2,-0.0496121682226658,3,3,1,1,0.381806880235672,1119,11,1,4,0,0,2,1,0,2,0,0,0,1
"1552",1,"1988.TV",1,1,0,0,0,1,0,0,0,70,4900,1,12,2,14,4,15,15,NA,3,3,1,1,0.116871602833271,3,2,0,0,-0.565265595912933,1126,18,1,4,0,0,2,1,0,1,0,0,0,2
"1553",1,"1988.TV",1,1,0,2,1,1,0,0,1,54,2916,1,14,3,18,3,15,15,NA,4,4,4,2,1.33108842372894,2,2,1,1,0.00640357658267021,1112,4,0,4,0,0,2,0,0,2,0,0,0,1
"1554",1,"1988.TV",1,1,0,2,2,1,0,0,1,36,1296,1,16,5,14,NA,7,7,4,3,3,2,2,0.52483344078064,3,3,2,1,0.73137229681015,1113,5,0,4,0,0,2,1,0,1,0,0,0,2
"1555",1,"1988.TV",1,1,0,1,2,1,0,0,1,24,576,1,13,3,20,1,0,1,NA,3,3,2,1,0.311944544315338,3,3,1,1,0.381806880235672,1113,5,1,3,0,0,1,1,0,1,0,0,0,1
"1556",1,"1988.TV",0,0,0,1,2,1,0,0,1,37,1369,0,15,3,18,0,1,2,4,2,0,0,0,-1.08657205104828,1,1,1,1,-0.368999660015106,1110,2,1,4,0,0,2,1,0,3,0,0,0,2
"1557",1,"1988.TV",0,0,0,2,2,0,1,0,1,42,1764,0,10,1,3,1,0,1,NA,2,2,2,2,0.108724340796471,1,0,1,0,-0.966506719589233,1119,11,1,4,0,0,2,1,0,1,0,0,0,1
"1558",1,"1988.TV",1,1,0,2,3,0,1,0,1,58,3364,1,11,1,3,4,15,15,0,4,4,1,3,0.958758592605591,3,3,2,1,0.73137229681015,1129,21,1,4,0,0,2,1,0,4,0,NA,0,1
"1559",1,"1988.TV",0,0,0,1,2,1,0,0,0,20,400,0,14,4,1,NA,2,1,4,4,4,3,4,1.56179344654083,4,2,1,1,0.360632300376892,1122,14,1,4,0,0,2,1,0,5,0,0,0,2
"1560",1,"1988.TV",1,1,0,1,2,1,0,0,0,35,1225,1,15,4,18,4,11,11,4,2,2,3,2,0.303797274827957,3,1,1,1,-0.0147709958255291,1206,28,1,4,0,0,2,1,0,8,0,1,0,1
"1561",1,"1988.TV",1,1,0,1,1,0,0,1,1,39,1521,1,17,5,18,0,1,15,NA,3,1,2,1,-0.0674281418323517,3,1,1,1,-0.0147709958255291,1120,12,1,4,0,0,2,1,0,5,0,0,0,2
"1562",1,"1988.TV",1,NA,NA,0,1,1,0,0,0,31,961,0,12,2,NA,NA,15,15,NA,1,1,1,1,-0.71534663438797,3,2,2,2,0.932301461696625,1117,9,0,2,1,0,2,1,0,2,0,0,1,1
"1563",1,"1988.TV",1,1,0,1,1,1,0,0,0,45,2025,1,12,2,16,1,15,15,NA,4,3,3,3,1.15921807289124,4,4,2,1,1.10677552223206,1120,12,1,3,0,0,2,1,0,2,0,0,0,1
"1564",1,"1988.TV",1,1,0,2,1,1,0,0,1,62,3844,1,12,2,NA,1,15,15,4,3,3,3,2,0.719906389713287,3,2,NA,NA,NA,1129,21,0,3,2,0,2,0,0,1,0,0,1,NA
"1565",1,"1988.TV",0,0,0,1,1,0,1,0,1,35,1225,0,12,2,8,1,15,4,4,1,3,0,0,-0.743935823440552,4,1,1,0,-0.236874759197235,1127,19,0,3,0,0,2,1,0,7,0,0,0,1
"1566",1,"1988.TV",1,1,0,2,3,0,1,0,0,67,4489,1,12,2,16,4,15,15,NA,3,0,1,1,-0.452187418937683,3,3,1,0,-0.0174112394452095,1128,20,1,4,0,0,2,1,0,3,0,0,0,1
"1567",1,"1988.TV",0,0,0,0,2,1,0,0,1,53,2809,0,12,2,14,1,15,15,NA,3,1,1,2,-0.0496121682226658,1,1,1,0,-0.768217802047729,1126,18,1,4,0,0,2,1,0,5,0,0,0,2
"1568",1,"1988.TV",0,0,0,1,1,1,0,0,1,27,729,1,12,2,16,4,15,1,4,1,3,1,3,0.0898038893938065,3,0,2,1,0.136505499482155,1127,19,1,4,0,0,2,1,0,4,0,0,0,1
"1569",1,"1988.TV",1,1,0,2,3,1,0,0,1,61,3721,1,13,3,14,1,10,2,NA,1,0,0,0,-1.31299483776093,0,0,1,0,-1.14362108707428,1119,11,0,3,0,0,2,1,0,1,0,0,0,3
"1570",1,"1988.TV",0,0,0,0,1,1,0,0,1,29,841,1,13,3,17,1,0,1,4,2,2,3,1,0.090908370912075,3,3,1,1,0.381806880235672,1127,19,0,3,1,0,2,1,0,3,0,0,0,1
"1571",1,"1988.TV",0,0,0,0,1,1,0,0,1,30,900,1,13,3,16,4,11,9,4,1,0,3,1,-0.514887094497681,3,0,1,1,-0.213059917092323,1205,27,1,3,0,0,2,1,0,2,0,0,0,2
"1572",1,"1988.TV",1,1,0,2,3,1,0,0,1,29,841,1,14,4,18,1,15,6,NA,1,2,1,1,-0.525660276412964,3,3,2,1,0.73137229681015,1119,11,1,4,0,0,2,1,0,1,0,0,0,2
"1573",1,"1988.TV",0,0,0,1,2,1,0,0,0,49,2401,0,8,0,14,2,15,15,0,2,2,0,2,-0.281421542167664,4,2,1,1,0.360632300376892,1127,19,0,3,0,0,2,1,0,3,0,0,0,2
"1574",1,"1988.TV",1,1,0,1,3,1,0,0,1,35,1225,1,12,2,17,0,6,5,4,2,0,0,0,-1.08657205104828,3,2,2,2,0.932301461696625,1128,20,1,3,0,0,2,1,0,3,0,0,0,1
"1575",1,"1988.TV",1,1,0,0,2,1,0,0,0,26,676,1,16,5,15,1,0,0,NA,1,1,1,1,-0.71534663438797,1,1,1,1,-0.368999660015106,1201,23,1,4,0,0,2,1,0,3,0,0,0,1
"1576",1,"1988.TV",1,1,0,0,1,1,0,0,0,27,729,0,15,3,6,1,1,1,4,3,3,3,2,0.719906389713287,4,4,2,1,1.10677552223206,1118,10,0,4,0,0,2,1,0,1,0,0,0,3
"1577",1,"1988.TV",1,1,0,2,2,1,0,0,0,50,2500,1,13,3,8,4,12,1,4,3,2,3,2,0.530220031738281,3,3,1,1,0.381806880235672,1221,43,0,2,1,0,2,1,0,34,1,0,0,2
"1578",1,"1988.TV",1,1,0,0,1,1,0,0,0,43,1849,1,16,5,17,4,13,6,0,2,1,1,1,-0.488923847675323,1,2,0,0,-0.919494330883026,1122,14,0,4,0,0,2,1,0,3,0,0,0,1
"1579",1,"1988.TV",NA,NA,NA,1,1,1,0,0,0,39,1521,1,16,5,20,1,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,2,1,0,13,0,0,0,NA
"1580",1,"1988.TV",1,1,0,1,3,0,1,0,0,35,1225,1,12,2,15,4,0,0,NA,3,3,3,2,0.719906389713287,3,3,1,0,-0.0174112394452095,1203,25,0,3,0,0,2,1,0,7,0,0,0,1
"1581",1,"1988.TV",1,1,0,2,1,1,0,0,0,67,4489,1,12,2,14,3,2,2,4,4,3,1,1,0.343294382095337,1,0,1,2,-0.16807048022747,1128,20,1,4,0,0,2,1,0,1,0,0,0,2
"1582",1,"1988.TV",0,0,0,0,0,1,0,0,1,29,841,1,9,1,6,1,0,0,4,3,0,0,0,-0.860149264335632,1,1,1,0,-0.768217802047729,1128,20,0,2,1,0,1,1,0,1,0,0,0,2
"1583",1,"1988.TV",1,1,0,1,1,1,0,0,1,36,1296,0,17,6,16,3,9,9,NA,1,1,1,3,-0.289568811655045,1,1,1,1,-0.368999660015106,1122,14,1,4,0,0,2,1,0,10,0,0,0,1
"1584",1,"1988.TV",1,1,0,2,1,1,0,0,1,39,1521,0,17,6,18,1,0,0,NA,4,4,4,4,1.75686633586884,4,2,2,2,1.10941576957703,1119,11,1,4,0,0,2,1,0,2,0,0,0,1
"1585",1,"1988.TV",1,0,1,1,0,1,0,0,1,27,729,0,12,2,12,2,8,7,4,2,4,4,2,0.87824285030365,0,0,2,0,-0.794055640697479,1213,35,0,3,0,0,2,1,0,13,0,2,0,1
"1586",1,"1988.TV",0,0,0,1,2,1,0,0,0,26,676,0,14,4,15,2,0,1,4,2,1,2,2,-0.0809620022773743,3,1,2,1,0.33479443192482,1119,11,1,3,0,0,2,1,0,1,0,0,0,2
"1587",1,"1988.TV",1,1,0,1,3,1,0,0,1,54,2916,1,12,2,14,4,3,3,4,1,0,2,2,-0.497071117162704,3,3,2,1,0.73137229681015,1121,13,1,3,0,0,2,1,0,1,0,0,0,2
"1588",1,"1988.TV",1,1,0,1,0,1,0,0,1,36,1296,1,12,2,18,0,9,9,4,3,2,2,0,-0.0906306877732277,1,0,1,1,-0.56728857755661,1201,23,0,1,0,0,2,1,0,3,0,0,0,1
"1589",1,"1988.TV",1,1,0,1,1,1,0,0,1,37,1369,1,12,2,12,4,15,4,4,3,2,3,3,0.743108987808228,4,0,1,1,-0.0359455831348896,1203,25,0,3,0,0,2,1,0,2,0,0,0,2
"1590",1,"1988.TV",0,0,0,1,1,0,1,0,1,32,1024,0,12,2,0,1,15,4,4,3,0,2,3,0.168663337826729,0,4,0,0,-0.70003080368042,1126,18,0,4,1,0,2,1,0,3,0,0,0,1
"1591",1,"1988.TV",NA,NA,NA,2,1,1,0,0,1,47,2209,1,12,2,17,4,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,2,1,0,7,1,0,0,NA
"1592",1,"1988.TV",1,1,0,2,2,1,0,0,0,25,625,1,16,5,21,4,15,0,NA,3,2,3,3,0.743108987808228,3,1,1,1,-0.0147709958255291,1129,21,0,4,0,0,2,1,0,4,0,0,0,2
"1593",1,"1988.TV",0,0,0,0,2,1,0,0,1,40,1600,0,9,1,2,3,15,8,4,4,0,0,1,-0.420837610960007,0,0,0,1,-1.09396839141846,1130,22,0,3,0,0,2,1,0,2,1,0,0,1
"1594",1,"1988.TV",0,0,0,0,1,1,0,0,1,28,784,1,12,2,15,3,15,3,4,1,0,0,0,-1.31299483776093,3,3,2,1,0.73137229681015,1121,13,0,3,0,0,2,1,0,1,0,0,0,3
"1595",1,"1988.TV",1,1,0,2,3,1,0,0,1,35,1225,1,17,6,15,NA,7,4,4,4,4,4,4,1.75686633586884,3,1,0,1,-0.364336401224136,1206,28,1,4,0,0,2,1,0,9,0,1,0,2
"1596",1,"1988.TV",1,1,0,1,1,1,0,0,0,29,841,1,16,5,14,0,1,2,0,4,3,4,4,1.56718003749847,4,1,2,2,0.911126852035522,111,64,0,4,0,0,2,1,0,11,0,2,0,2
"1597",1,"1988.TV",1,1,0,2,2,0,1,0,1,34,1156,1,17,6,20,3,15,4,4,4,4,1,2,0.745869636535645,4,3,2,1,0.908486604690552,1127,19,0,4,0,0,2,1,0,4,0,0,0,1
"1598",1,"1988.TV",0,0,0,0,2,0,0,1,1,80,6400,0,NA,NA,0,0,15,15,4,0,0,0,0,-1.53941762447357,1,1,0,0,-1.11778318881989,1206,28,0,2,0,0,2,1,0,2,0,0,0,0
"1599",1,"1988.TV",0,0,0,2,2,0,0,1,1,22,484,1,12,2,12,4,15,2,4,3,3,2,3,0.737722396850586,2,1,1,0,-0.591103434562683,1127,19,0,4,0,0,2,1,0,4,0,0,0,1
"1600",1,"1988.TV",0,0,0,1,2,0,0,1,1,37,1369,0,13,3,2,1,4,4,4,3,4,0,1,0.111485026776791,4,3,0,1,0.209355771541595,1205,27,1,4,0,0,2,1,0,2,0,0,0,1
"1601",1,"1988.TV",0,0,0,0,2,0,0,1,1,22,484,1,12,2,8,3,15,2,4,3,3,3,2,0.719906389713287,3,3,1,1,0.381806880235672,1119,11,0,3,0,0,2,1,0,2,0,0,0,1
"1602",1,"1988.TV",1,1,0,2,3,1,0,0,0,33,1089,0,12,2,15,2,9,1,0,2,1,3,4,0.539888739585876,4,1,2,1,0.511908769607544,1203,25,1,4,0,0,2,1,0,3,0,0,0,2
"1603",1,"1988.TV",NA,NA,NA,1,0,1,0,0,0,42,1764,0,13,3,17,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,2,1,0,7,1,0,0,NA
"1604",1,"1988.TV",NA,NA,NA,1,3,0,1,0,1,33,1089,0,12,2,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,NA,2,1,0,4,NA,NA,0,NA
"1605",1,"1988.TV",1,1,0,2,2,1,0,0,0,45,2025,1,13,3,18,3,13,13,NA,3,0,2,0,-0.470003396272659,0,0,1,1,-0.744402945041656,1127,19,0,4,0,0,1,1,0,5,0,0,0,1
"1606",1,"1988.TV",1,0,1,2,3,0,1,0,1,27,729,0,16,5,18,3,15,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127,19,1,4,NA,0,2,1,0,3,0,0,0,NA
"1607",1,"1988.TV",NA,NA,NA,0,0,1,0,0,0,25,625,0,13,3,18,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,2,1,0,27,1,0,0,NA
"1608",1,"1988.TV",0,0,0,1,1,0,1,0,1,23,529,0,12,2,5,1,0,0,4,1,0,2,2,-0.497071117162704,0,0,0,0,-1.49318647384644,1129,21,0,4,0,0,2,1,0,3,0,0,0,2
"1609",1,"1988.TV",1,NA,NA,0,0,1,0,0,1,55,3025,0,12,2,NA,1,8,8,NA,3,4,1,3,0.732335805892944,3,3,1,1,0.381806880235672,1120,12,0,3,1,0,1,0,0,1,0,0,1,2
"1610",1,"1988.TV",1,1,0,2,3,1,0,0,0,39,1521,1,14,4,18,NA,15,4,NA,3,0,0,1,-0.647260367870331,1,1,0,1,-0.718565106391907,1120,12,0,4,0,0,2,0,0,1,0,0,0,1
"1611",1,"1988.TV",1,1,0,1,3,1,0,0,1,45,2025,0,12,2,16,4,15,15,4,3,2,2,2,0.335147142410278,1,1,1,1,-0.368999660015106,1201,23,1,4,0,0,2,1,0,1,0,0,0,1
"1612",1,"1988.TV",1,1,0,1,1,1,0,0,0,34,1156,1,16,5,16,4,3,1,4,3,1,3,3,0.553422629833221,1,3,2,1,0.37714359164238,1210,32,1,4,0,0,2,1,0,5,0,0,0,2
"1613",1,"1988.TV",1,1,0,2,2,1,0,0,0,40,1600,0,15,3,22,NA,8,2,NA,4,4,4,4,1.75686633586884,0,1,1,0,-0.945332169532776,1214,36,1,4,0,0,2,1,0,9,0,1,0,1
"1614",1,"1988.TV",1,1,0,1,1,0,0,1,1,22,484,0,15,3,15,2,15,15,NA,2,3,2,2,0.298410683870316,3,1,0,0,-0.763554513454437,1222,44,1,4,0,0,2,1,0,14,0,0,0,1
"1615",1,"1988.TV",1,1,0,2,2,1,0,0,1,85,7225,1,8,0,7,0,15,15,0,1,0,0,0,-1.31299483776093,1,0,1,1,-0.56728857755661,1208,30,0,1,1,0,2,1,0,4,0,0,0,1
"1616",1,"1988.TV",1,0,1,1,2,1,0,0,0,87,7569,1,14,3,19,0,15,15,NA,2,0,0,0,-1.08657205104828,1,3,2,2,0.776361703872681,1125,17,0,4,0,0,2,1,0,1,0,0,0,1
