obs,link,w1_type,n_w,n_x,n_z,fd1,fd2,true1,true2,max_lik
partial observability,cauchit,continuous,1,3,0,0.276369617456556,0.000689675378967136,0.297335056159497,0.0811803229943139,-2302858856.04038
full observability,logit,continuous,2,3,3,-0.0925829112563356,-0.056030682447129,-0.0925851392526927,-0.0560292295312503,NA
partial observability,logit,continuous,2,3,3,-0.0925666786311906,-0.0560365117305437,-0.0925851392526927,-0.0560292295312503,-142015890447.7
full observability,probit,continuous,2,3,3,-0.0922799294774796,-0.0557084507463654,-0.0927242876092281,-0.0590204619700355,NA
partial observability,probit,continuous,2,3,3,-0.0814123344983025,-0.0644811426160086,-0.0927242876092281,-0.0590204619700355,-142046701355.572
full observability,cloglog,continuous,2,3,3,-0.0908518628621432,-0.0558445048056562,-0.0835638579011957,-0.0533438157841936,NA
partial observability,cloglog,continuous,2,3,3,-0.0807979048143532,-0.0607083783242326,-0.0835638579011957,-0.0533438157841936,-142289645733.269
full observability,cauchit,continuous,2,3,3,-0.0884387201920941,-0.0470273164579222,-0.077695732076805,-0.0290624038572379,NA
partial observability,cauchit,continuous,2,3,3,-0.0524983056576316,-0.0735414567767966,-0.077695732076805,-0.0290624038572379,-148860510064.97
full observability,logit,continuous,1,1,2,-0.229144430787837,0.0561064157425691,-0.229145775234945,0.0561140756744606,NA
partial observability,logit,continuous,1,1,2,-0.229133419603948,0.0561151604784704,-0.229145775234945,0.0561140756744606,-6280700642.74211
full observability,probit,continuous,1,1,2,-0.228834741691954,0.0557728125703968,-0.225272514068292,0.0565965903933534,NA
partial observability,probit,continuous,1,1,2,-0.219972551644965,0.0463201047021709,-0.225272514068292,0.0565965903933534,-6283564408.82248
full observability,cloglog,continuous,1,1,2,-0.220955938608464,0.0529206315106792,-0.220364253120007,0.0569118768627114,NA
partial observability,cloglog,continuous,1,1,2,-0.182092019997162,0.0165018736477145,-0.220364253120007,0.0569118768627114,-6299071806.63386
full observability,cauchit,continuous,1,1,2,-0.220591111037309,0.0494576009348884,-0.233086279226431,0.0330128048878472,NA
partial observability,cauchit,continuous,1,1,2,-0.271705594101831,0.0929539994589997,-0.233086279226431,0.0330128048878472,-6276364500.62612
full observability,logit,binary,1,4,3,0.00516491161900653,0.0148019955556865,0.00516592880707908,0.0148025076338285,NA
partial observability,logit,binary,1,4,3,0.00516639345399467,0.0148033783334799,0.00516592880707908,0.0148025076338285,-1026834589199.31
full observability,probit,binary,1,4,3,0.0051428240184023,0.0147724262498762,0.00538199236465609,0.0149132478237722,NA
partial observability,probit,binary,1,4,3,0.00552655060589502,0.0148820415993209,0.00538199236465609,0.0149132478237722,-1028493705132.41
full observability,cloglog,binary,1,4,3,0.00505284684173302,0.0145722106159913,0.00449691350595011,0.0149916962594233,NA
partial observability,cloglog,binary,1,4,3,0.00608780718501706,0.00833259289074084,0.00449691350595011,0.0149916962594233,-1029799550848.39
full observability,cauchit,binary,1,4,3,0.00489445695311094,0.0139035500555784,0.00327254409284672,0.012087582333778,NA
partial observability,cauchit,binary,1,4,3,0.00512160048432692,0.00715955404155555,0.00327254409284672,0.012087582333778,-1066371509052.1
full observability,logit,binary,1,1,0,0.34590638392866,-0.030502456,0.345935554330721,-0.0305241531577229,NA
partial observability,logit,binary,1,1,0,0.367562980630541,-0.0603892872977711,0.345935554330721,-0.0305241531577229,-382852957.240761
full observability,probit,binary,1,1,0,0.345890902164018,-0.0305819780000001,0.345736870417883,-0.0305429640000001,NA
partial observability,probit,binary,1,1,0,0.351668909152541,-0.0426137627079436,0.345736870417883,-0.0305429640000001,-382863203.468855
full observability,cloglog,binary,1,1,0,0.345685458495446,-0.0305406079999999,0.345446693803895,-0.030542964,NA
partial observability,cloglog,binary,1,1,0,0.237916767593209,0.00535925195285764,0.345446693803895,-0.030542964,-382875499.110629
full observability,cauchit,binary,1,1,0,0.345942644136236,-0.0305741420000001,0.347133944767627,-0.030542964,NA
partial observability,cauchit,binary,1,1,0,0.445930804344125,-0.226157152854745,0.347133944767627,-0.030542964,-382856258.722025
full observability,logit,continuous,2,2,1,0.280857847288616,0.0785686785842457,0.280847957124252,0.0785785566458868,NA
partial observability,logit,continuous,2,2,1,0.280732869090096,0.0786521748185983,0.280847957124252,0.0785785566458868,-10856673566.3912
full observability,probit,continuous,2,2,1,0.280121651420706,0.0784770325161678,0.280923775957982,0.0774593905104511,NA
partial observability,probit,continuous,2,2,1,0.281535806294136,0.0741890256437721,0.280923775957982,0.0774593905104511,-10858273327.8987
full observability,cloglog,continuous,2,2,1,0.272670489701661,0.0773525625896263,0.279522604102211,0.0731007483928357,NA
partial observability,cloglog,continuous,2,2,1,0.121455056596192,0.141433525752061,0.279522604102211,0.0731007483928357,-10859471732.248
full observability,cauchit,continuous,2,2,1,0.268860272532005,0.0767333466075708,0.256421485371472,0.0801548746368355,NA
partial observability,cauchit,continuous,2,2,1,0.251794185822216,0.082533086565502,0.256421485371472,0.0801548746368355,-10891121843.9905
full observability,logit,continuous,1,1,3,0.245520948320439,-0.130993058864911,0.245521999076601,-0.130990970744186,NA
partial observability,logit,continuous,1,1,3,0.245540781971025,-0.131001398317581,0.245521999076601,-0.130990970744186,-79009573515.3565
full observability,probit,continuous,1,1,3,0.244749036421618,-0.130988307339989,0.245231468522843,-0.130261515908904,NA
partial observability,probit,continuous,1,1,3,0.236008396032733,-0.131847670455623,0.245231468522843,-0.130261515908904,-79052302741.334
full observability,cloglog,continuous,1,1,3,0.235692827509551,-0.130118566193225,0.244407993799505,-0.129060703611747,NA
partial observability,cloglog,continuous,1,1,3,0.180954706585344,-0.108521508320636,0.244407993799505,-0.129060703611747,-79249509849.2
full observability,cauchit,continuous,1,1,3,0.233386109759462,-0.130727026668383,0.215703142022855,-0.135500768630923,NA
partial observability,cauchit,continuous,1,1,3,0.247841470854757,-0.118665518623211,0.215703142022855,-0.135500768630923,-78810047430.5143
full observability,logit,binary,1,1,1,-0.116965689914473,-0.0173958981376322,-0.116947788114644,-0.0174053997384677,NA
partial observability,logit,binary,1,1,1,-0.117026346961735,-0.0169775840363952,-0.116947788114644,-0.0174053997384677,-1136058353.2652
full observability,probit,binary,1,1,1,-0.116902620694063,-0.0173494094301034,-0.116982106548576,-0.0180602842268538,NA
partial observability,probit,binary,1,1,1,-0.121649944528583,-0.0991123846150086,-0.116982106548576,-0.0180602842268538,-1136139671.81317
full observability,cloglog,binary,1,1,1,-0.116864270649107,-0.0171888811668759,-0.116347311150839,-0.0184321916184154,NA
partial observability,cloglog,binary,1,1,1,-0.0418661402866783,-0.187783192812225,-0.116347311150839,-0.0184321916184154,-1136119250.23247
full observability,cauchit,binary,1,1,1,-0.115783478746463,-0.0155347409304964,-0.11404711952698,-0.0106019394166685,NA
partial observability,cauchit,binary,1,1,1,0.102401666638907,-0.351645339694035,-0.11404711952698,-0.0106019394166685,-1136857587.1089
full observability,logit,binary,1,0,2,0.019169734,0.0121264139818067,0.0191859574396497,0.012115144410234,NA
partial observability,logit,binary,1,0,2,0.0191989906702525,0.0120232056249855,0.0191859574396497,0.012115144410234,-1746119334.81849
full observability,probit,binary,1,0,2,0.0191853292,0.0120822072168241,0.0191838012,0.0119638881998089,NA
partial observability,probit,binary,1,0,2,0.0197488254576388,0.0118304256934519,0.0191838012,0.0119638881998089,-1746098563.17274
full observability,cloglog,binary,1,0,2,0.019185592,0.0118189197339978,0.0191838012,0.0118243396429464,NA
partial observability,cloglog,binary,1,0,2,0.0236731067888795,0.00963974860448125,0.0191838012,0.0118243396429464,-1746472326.36011
full observability,cauchit,binary,1,0,2,0.019173144,0.011819284103162,0.0191838012,0.0121074538571261,NA
partial observability,cauchit,binary,1,0,2,0.0170850834142182,0.0128498668250195,0.0191838012,0.0121074538571261,-1744348763.81165
full observability,logit,continuous,1,0,1,0.0131043949237192,-0.00830482152868373,0.0131122865831481,-0.00827028652533035,NA
partial observability,logit,continuous,1,0,1,0.0129903290168362,-0.00818226736525096,0.0131122865831481,-0.00827028652533035,-589584622.92645
full observability,probit,continuous,1,0,1,0.0130566549070821,-0.00831985655844303,0.0130651903618249,-0.00827859556955346,NA
partial observability,probit,continuous,1,0,1,0.0114776139596691,-0.00701440037945411,0.0130651903618249,-0.00827859556955346,-589535362.520177
full observability,cloglog,continuous,1,0,1,0.0130706530431685,-0.00820931970757444,0.0130525005204029,-0.00827717787506488,NA
partial observability,cloglog,continuous,1,0,1,0.00905931235627389,-0.00510707318779091,0.0130525005204029,-0.00827717787506488,-589559275.664767
full observability,cauchit,continuous,1,0,1,0.0129450933468837,-0.00816679458312475,0.0130304504740972,-0.00792062569797836,NA
partial observability,cauchit,continuous,1,0,1,0.0210906801009039,-0.0147193612776589,0.0130304504740972,-0.00792062569797836,-589578506.520934
full observability,logit,continuous,2,2,3,0.019996160659561,0.0174553487473531,0.019994230105879,0.0174569414380831,NA
partial observability,logit,continuous,2,2,3,0.0199912045521262,0.0174634230229321,0.019994230105879,0.0174569414380831,-43905756775.8078
full observability,probit,continuous,2,2,3,0.0199545073543848,0.0173984695504252,0.0188349922679732,0.020251674268304,NA
partial observability,probit,continuous,2,2,3,0.0208107209172393,0.0178462764434486,0.0188349922679732,0.020251674268304,-43915471788.36
full observability,cloglog,continuous,2,2,3,0.0184507575009646,0.0172500696060139,0.0174341811153511,0.0223018451987004,NA
partial observability,cloglog,continuous,2,2,3,0.0221465310051324,0.0124370791315703,0.0174341811153511,0.0223018451987004,-44054402554.3813
full observability,cauchit,continuous,2,2,3,0.0188324874967241,0.0127736889290608,0.0251985857344317,0.00278650575241812,NA
partial observability,cauchit,continuous,2,2,3,0.014019156550177,0.0105954910516993,0.0251985857344317,0.00278650575241812,-44002495109.5876
full observability,logit,continuous,2,0,2,0.259651071212553,-0.169204723658696,0.259655896907623,-0.169195005835587,NA
partial observability,logit,continuous,2,0,2,0.259416357491738,-0.169156472614267,0.259655896907623,-0.169195005835587,-1914018400.21562
full observability,probit,continuous,2,0,2,0.259489197216099,-0.168184753140854,0.253546332598652,-0.17594031106084,NA
partial observability,probit,continuous,2,0,2,0.243005767710349,-0.282414878075091,0.253546332598652,-0.17594031106084,-1910156702.18321
full observability,cloglog,continuous,2,0,2,0.253763760677046,-0.168337645552326,0.23920615938767,-0.160310657031738,NA
partial observability,cloglog,continuous,2,0,2,0.177894784011937,-0.104387618700004,0.23920615938767,-0.160310657031738,-1929872628.67394
full observability,cauchit,continuous,2,0,2,0.254844761068587,-0.150630600638698,0.290357859625258,-0.103409751594554,NA
partial observability,cauchit,continuous,2,0,2,1.39630056583684e-06,-0.0718085387225966,0.290357859625258,-0.103409751594554,-2069720972.36264
full observability,logit,continuous,1,0,1,0.0242973079800372,0.0280886786898952,0.0242530627114269,0.0280844496437795,NA
partial observability,logit,continuous,1,0,1,0.0241651232734884,0.0282568022862502,0.0242530627114269,0.0280844496437795,-1663758752.67639
full observability,probit,continuous,1,0,1,0.0242748376431863,0.0279700960814862,0.02426683931412,0.0289169416092112,NA
partial observability,probit,continuous,1,0,1,0.0246596719844934,0.0280576958656684,0.02426683931412,0.0289169416092112,-1663792281.62427
full observability,cloglog,continuous,1,0,1,0.0242399224677362,0.0275171101255165,0.0242656791476742,0.0294024804628817,NA
partial observability,cloglog,continuous,1,0,1,0.025416700948464,0.0273209136534688,0.0242656791476742,0.0294024804628817,-1663906400.85785
full observability,cauchit,continuous,1,0,1,0.024226408222417,0.0242206342613213,0.0242644201212754,0.016655575902886,NA
partial observability,cauchit,continuous,1,0,1,0.022256342363482,0.0208535986062259,0.0242644201212754,0.016655575902886,-1664157859.10824
full observability,logit,binary,1,2,1,0.057163982830176,-0.00917951024653253,0.0571618637098741,-0.00917798081002425,NA
partial observability,logit,binary,1,2,1,0.0573994116241133,-0.00918557696626898,0.0571618637098741,-0.00917798081002425,-106353050.489705
full observability,probit,binary,1,2,1,0.0570829391971641,-0.00915179253291432,0.0584032138742491,-0.0104844416285977,NA
partial observability,probit,binary,1,2,1,0.615251778767735,-0.116283511499262,0.0584032138742491,-0.0104844416285977,-106358080.454581
full observability,cloglog,binary,1,2,1,0.0568476707401296,-0.00917603418684825,0.0591798955934953,-0.00909546975256358,NA
partial observability,cloglog,binary,1,2,1,0.0649182680363829,-0.00942611112226507,0.0591798955934953,-0.00909546975256358,-106302794.897601
full observability,cauchit,binary,1,2,1,0.0568981243307988,-0.00857683147868627,0.0497174653085093,-0.00176570150942607,NA
partial observability,cauchit,binary,1,2,1,-0.0226607493206456,0.00081131152842473,0.0497174653085093,-0.00176570150942607,-106862092.692114
full observability,logit,continuous,1,2,0,0.118538932544171,-0.257026636545056,0.118541015321689,-0.257030634038692,NA
partial observability,logit,continuous,1,2,0,0.118362121647719,-0.257163130822539,0.118541015321689,-0.257030634038692,-3080392629.32491
full observability,probit,continuous,1,2,0,0.11853023411763,-0.256018762026579,0.118331960149027,-0.254029526564978,NA
partial observability,probit,continuous,1,2,0,0.150414363066135,-0.410703620769479,0.118331960149027,-0.254029526564978,-3080831279.65041
full observability,cloglog,continuous,1,2,0,0.118217544330506,-0.256759479855356,0.117990100265462,-0.258296928287789,NA
partial observability,cloglog,continuous,1,2,0,0.0298410129909874,-0.192643863246268,0.117990100265462,-0.258296928287789,-3081658154.73738
full observability,cauchit,continuous,1,2,0,0.118368983899534,-0.233535056007163,0.119492762010893,-0.248536766371954,NA
partial observability,cauchit,continuous,1,2,0,-0.110412270723497,1.76428871512258e-10,0.119492762010893,-0.248536766371954,-3144438848.13231
full observability,logit,binary,2,5,1,0.449141255118052,0.177714941091605,0.449145159456288,0.177713570637073,NA
partial observability,logit,binary,2,5,1,0.449144523850935,0.177691014389161,0.449145159456288,0.177713570637073,-73858383567.4753
full observability,probit,binary,2,5,1,0.448136514088563,0.17760558145018,0.436918148952567,0.174084771664451,NA
partial observability,probit,binary,2,5,1,0.447254138605383,0.185659602137919,0.436918148952567,0.174084771664451,-73940921781.0939
